state,year,week,date2,deaths,date,month
Alaska,2016,19,05/14/2016,86,2016-05-14T04:00:00Z,5
Alaska,2016,20,05/21/2016,102,2016-05-21T04:00:00Z,5
Alaska,2016,21,05/28/2016,63,2016-05-28T04:00:00Z,5
Alaska,2016,22,06/04/2016,105,2016-06-04T04:00:00Z,6
Alaska,2016,23,06/11/2016,86,2016-06-11T04:00:00Z,6
Alaska,2016,24,06/18/2016,84,2016-06-18T04:00:00Z,6
Alaska,2016,25,06/25/2016,70,2016-06-25T04:00:00Z,6
Alaska,2016,26,07/02/2016,88,2016-07-02T04:00:00Z,7
Alaska,2016,27,07/09/2016,85,2016-07-09T04:00:00Z,7
Alaska,2016,28,07/16/2016,93,2016-07-16T04:00:00Z,7
Alaska,2016,29,07/23/2016,81,2016-07-23T04:00:00Z,7
Alaska,2016,30,07/30/2016,89,2016-07-30T04:00:00Z,7
Alaska,2016,31,08/06/2016,89,2016-08-06T04:00:00Z,8
Alaska,2016,32,08/13/2016,78,2016-08-13T04:00:00Z,8
Alaska,2016,33,08/20/2016,61,2016-08-20T04:00:00Z,8
Alaska,2016,34,08/27/2016,68,2016-08-27T04:00:00Z,8
Alaska,2016,35,09/03/2016,80,2016-09-03T04:00:00Z,9
Alaska,2016,36,09/10/2016,81,2016-09-10T04:00:00Z,9
Alaska,2016,37,09/17/2016,84,2016-09-17T04:00:00Z,9
Alaska,2016,38,09/24/2016,61,2016-09-24T04:00:00Z,9
Alaska,2016,39,10/01/2016,81,2016-10-01T04:00:00Z,10
Alaska,2016,40,10/08/2016,89,2016-10-08T04:00:00Z,10
Alaska,2016,41,10/15/2016,89,2016-10-15T04:00:00Z,10
Alaska,2016,42,10/22/2016,99,2016-10-22T04:00:00Z,10
Alaska,2016,43,10/29/2016,84,2016-10-29T04:00:00Z,10
Alaska,2016,44,11/05/2016,68,2016-11-05T04:00:00Z,11
Alaska,2016,45,11/12/2016,90,2016-11-12T05:00:00Z,11
Alaska,2016,46,11/19/2016,75,2016-11-19T05:00:00Z,11
Alaska,2016,47,11/26/2016,70,2016-11-26T05:00:00Z,11
Alaska,2016,48,12/03/2016,84,2016-12-03T05:00:00Z,12
Alaska,2016,49,12/10/2016,97,2016-12-10T05:00:00Z,12
Alaska,2016,50,12/17/2016,80,2016-12-17T05:00:00Z,12
Alaska,2016,51,12/24/2016,93,2016-12-24T05:00:00Z,12
Alaska,2016,52,12/31/2016,81,2016-12-31T05:00:00Z,12
Alaska,2017,1,01/07/2017,104,2017-01-07T05:00:00Z,1
Alaska,2017,2,01/14/2017,87,2017-01-14T05:00:00Z,1
Alaska,2017,3,01/21/2017,93,2017-01-21T05:00:00Z,1
Alaska,2017,4,01/28/2017,80,2017-01-28T05:00:00Z,1
Alaska,2017,5,02/04/2017,87,2017-02-04T05:00:00Z,2
Alaska,2017,6,02/11/2017,63,2017-02-11T05:00:00Z,2
Alaska,2017,7,02/18/2017,80,2017-02-18T05:00:00Z,2
Alaska,2017,8,02/25/2017,73,2017-02-25T05:00:00Z,2
Alaska,2017,9,03/04/2017,66,2017-03-04T05:00:00Z,3
Alaska,2017,10,03/11/2017,74,2017-03-11T05:00:00Z,3
Alaska,2017,11,03/18/2017,84,2017-03-18T04:00:00Z,3
Alaska,2017,12,03/25/2017,92,2017-03-25T04:00:00Z,3
Alaska,2017,13,04/01/2017,89,2017-04-01T04:00:00Z,4
Alaska,2017,14,04/08/2017,78,2017-04-08T04:00:00Z,4
Alaska,2017,15,04/15/2017,88,2017-04-15T04:00:00Z,4
Alaska,2017,16,04/22/2017,58,2017-04-22T04:00:00Z,4
Alaska,2017,17,04/29/2017,80,2017-04-29T04:00:00Z,4
Alaska,2017,18,05/06/2017,73,2017-05-06T04:00:00Z,5
Alaska,2017,19,05/13/2017,77,2017-05-13T04:00:00Z,5
Alaska,2017,20,05/20/2017,68,2017-05-20T04:00:00Z,5
Alaska,2017,21,05/27/2017,76,2017-05-27T04:00:00Z,5
Alaska,2017,22,06/03/2017,77,2017-06-03T04:00:00Z,6
Alaska,2017,23,06/10/2017,84,2017-06-10T04:00:00Z,6
Alaska,2017,24,06/17/2017,90,2017-06-17T04:00:00Z,6
Alaska,2017,25,06/24/2017,81,2017-06-24T04:00:00Z,6
Alaska,2017,26,07/01/2017,79,2017-07-01T04:00:00Z,7
Alaska,2017,27,07/08/2017,82,2017-07-08T04:00:00Z,7
Alaska,2017,28,07/15/2017,70,2017-07-15T04:00:00Z,7
Alaska,2017,29,07/22/2017,81,2017-07-22T04:00:00Z,7
Alaska,2017,30,07/29/2017,79,2017-07-29T04:00:00Z,7
Alaska,2017,31,08/05/2017,64,2017-08-05T04:00:00Z,8
Alaska,2017,32,08/12/2017,68,2017-08-12T04:00:00Z,8
Alaska,2017,33,08/19/2017,89,2017-08-19T04:00:00Z,8
Alaska,2017,34,08/26/2017,89,2017-08-26T04:00:00Z,8
Alaska,2017,35,09/02/2017,77,2017-09-02T04:00:00Z,9
Alaska,2017,36,09/09/2017,86,2017-09-09T04:00:00Z,9
Alaska,2017,37,09/16/2017,83,2017-09-16T04:00:00Z,9
Alaska,2017,38,09/23/2017,89,2017-09-23T04:00:00Z,9
Alaska,2017,39,09/30/2017,115,2017-09-30T04:00:00Z,9
Alaska,2017,40,10/07/2017,78,2017-10-07T04:00:00Z,10
Alaska,2017,41,10/14/2017,79,2017-10-14T04:00:00Z,10
Alaska,2017,42,10/21/2017,79,2017-10-21T04:00:00Z,10
Alaska,2017,43,10/28/2017,96,2017-10-28T04:00:00Z,10
Alaska,2017,44,11/04/2017,64,2017-11-04T04:00:00Z,11
Alaska,2017,45,11/11/2017,71,2017-11-11T05:00:00Z,11
Alaska,2017,46,11/18/2017,81,2017-11-18T05:00:00Z,11
Alaska,2017,47,11/25/2017,75,2017-11-25T05:00:00Z,11
Alaska,2017,48,12/02/2017,94,2017-12-02T05:00:00Z,12
Alaska,2017,49,12/09/2017,76,2017-12-09T05:00:00Z,12
Alaska,2017,50,12/16/2017,96,2017-12-16T05:00:00Z,12
Alaska,2017,51,12/23/2017,90,2017-12-23T05:00:00Z,12
Alaska,2017,52,12/30/2017,86,2017-12-30T05:00:00Z,12
Alaska,2018,1,01/06/2018,72,2018-01-06T05:00:00Z,1
Alaska,2018,2,01/13/2018,100,2018-01-13T05:00:00Z,1
Alaska,2018,3,01/20/2018,95,2018-01-20T05:00:00Z,1
Alaska,2018,4,01/27/2018,79,2018-01-27T05:00:00Z,1
Alaska,2018,5,02/03/2018,82,2018-02-03T05:00:00Z,2
Alaska,2018,6,02/10/2018,65,2018-02-10T05:00:00Z,2
Alaska,2018,7,02/17/2018,83,2018-02-17T05:00:00Z,2
Alaska,2018,8,02/24/2018,94,2018-02-24T05:00:00Z,2
Alaska,2018,9,03/03/2018,91,2018-03-03T05:00:00Z,3
Alaska,2018,10,03/10/2018,90,2018-03-10T05:00:00Z,3
Alaska,2018,11,03/17/2018,69,2018-03-17T04:00:00Z,3
Alaska,2018,12,03/24/2018,76,2018-03-24T04:00:00Z,3
Alaska,2018,13,03/31/2018,78,2018-03-31T04:00:00Z,3
Alaska,2018,14,04/07/2018,92,2018-04-07T04:00:00Z,4
Alaska,2018,15,04/14/2018,90,2018-04-14T04:00:00Z,4
Alaska,2018,16,04/21/2018,98,2018-04-21T04:00:00Z,4
Alaska,2018,17,04/28/2018,77,2018-04-28T04:00:00Z,4
Alaska,2018,18,05/05/2018,93,2018-05-05T04:00:00Z,5
Alaska,2018,19,05/12/2018,71,2018-05-12T04:00:00Z,5
Alaska,2018,20,05/19/2018,72,2018-05-19T04:00:00Z,5
Alaska,2018,21,05/26/2018,73,2018-05-26T04:00:00Z,5
Alaska,2018,22,06/02/2018,63,2018-06-02T04:00:00Z,6
Alaska,2018,23,06/09/2018,78,2018-06-09T04:00:00Z,6
Alaska,2018,24,06/16/2018,82,2018-06-16T04:00:00Z,6
Alaska,2018,25,06/23/2018,78,2018-06-23T04:00:00Z,6
Alaska,2018,26,06/30/2018,66,2018-06-30T04:00:00Z,6
Alaska,2018,27,07/07/2018,88,2018-07-07T04:00:00Z,7
Alaska,2018,28,07/14/2018,104,2018-07-14T04:00:00Z,7
Alaska,2018,29,07/21/2018,71,2018-07-21T04:00:00Z,7
Alaska,2018,30,07/28/2018,77,2018-07-28T04:00:00Z,7
Alaska,2018,31,08/04/2018,89,2018-08-04T04:00:00Z,8
Alaska,2018,32,08/11/2018,82,2018-08-11T04:00:00Z,8
Alaska,2018,33,08/18/2018,89,2018-08-18T04:00:00Z,8
Alaska,2018,34,08/25/2018,92,2018-08-25T04:00:00Z,8
Alaska,2018,35,09/01/2018,80,2018-09-01T04:00:00Z,9
Alaska,2018,36,09/08/2018,86,2018-09-08T04:00:00Z,9
Alaska,2018,37,09/15/2018,65,2018-09-15T04:00:00Z,9
Alaska,2018,38,09/22/2018,84,2018-09-22T04:00:00Z,9
Alaska,2018,39,09/29/2018,81,2018-09-29T04:00:00Z,9
Alaska,2018,40,10/06/2018,91,2018-10-06T04:00:00Z,10
Alaska,2018,41,10/13/2018,84,2018-10-13T04:00:00Z,10
Alaska,2018,42,10/20/2018,80,2018-10-20T04:00:00Z,10
Alaska,2018,43,10/27/2018,89,2018-10-27T04:00:00Z,10
Alaska,2018,44,11/03/2018,67,2018-11-03T04:00:00Z,11
Alaska,2018,45,11/10/2018,92,2018-11-10T05:00:00Z,11
Alaska,2018,46,11/17/2018,82,2018-11-17T05:00:00Z,11
Alaska,2018,47,11/24/2018,94,2018-11-24T05:00:00Z,11
Alaska,2018,48,12/01/2018,89,2018-12-01T05:00:00Z,12
Alaska,2018,49,12/08/2018,75,2018-12-08T05:00:00Z,12
Alaska,2018,50,12/15/2018,110,2018-12-15T05:00:00Z,12
Alaska,2018,51,12/22/2018,95,2018-12-22T05:00:00Z,12
Alaska,2018,52,12/29/2018,68,2018-12-29T05:00:00Z,12
Arizona,2014,1,01/04/2014,501,2014-01-04T05:00:00Z,1
Arizona,2014,2,01/11/2014,1035,2014-01-11T05:00:00Z,1
Arizona,2014,3,01/18/2014,1152,2014-01-18T05:00:00Z,1
Arizona,2014,4,01/25/2014,1172,2014-01-25T05:00:00Z,1
Arizona,2014,5,02/01/2014,1132,2014-02-01T05:00:00Z,2
Arizona,2014,6,02/08/2014,1147,2014-02-08T05:00:00Z,2
Arizona,2014,7,02/15/2014,1070,2014-02-15T05:00:00Z,2
Arizona,2014,8,02/22/2014,1096,2014-02-22T05:00:00Z,2
Arizona,2014,9,03/01/2014,1078,2014-03-01T05:00:00Z,3
Arizona,2014,10,03/08/2014,979,2014-03-08T05:00:00Z,3
Arizona,2014,11,03/15/2014,1045,2014-03-15T04:00:00Z,3
Arizona,2014,12,03/22/2014,1021,2014-03-22T04:00:00Z,3
Arizona,2014,13,03/29/2014,1046,2014-03-29T04:00:00Z,3
Arizona,2014,14,04/05/2014,1002,2014-04-05T04:00:00Z,4
Arizona,2014,15,04/12/2014,1041,2014-04-12T04:00:00Z,4
Arizona,2014,16,04/19/2014,1079,2014-04-19T04:00:00Z,4
Arizona,2014,17,04/26/2014,999,2014-04-26T04:00:00Z,4
Arizona,2014,18,05/03/2014,1042,2014-05-03T04:00:00Z,5
Arizona,2014,19,05/10/2014,1004,2014-05-10T04:00:00Z,5
Arizona,2014,20,05/17/2014,970,2014-05-17T04:00:00Z,5
Arizona,2014,21,05/24/2014,974,2014-05-24T04:00:00Z,5
Arizona,2014,22,05/31/2014,967,2014-05-31T04:00:00Z,5
Arizona,2014,23,06/07/2014,1000,2014-06-07T04:00:00Z,6
Arizona,2014,24,06/14/2014,974,2014-06-14T04:00:00Z,6
Arizona,2014,25,06/21/2014,923,2014-06-21T04:00:00Z,6
Arizona,2014,26,06/28/2014,942,2014-06-28T04:00:00Z,6
Arizona,2014,27,07/05/2014,933,2014-07-05T04:00:00Z,7
Arizona,2014,28,07/12/2014,929,2014-07-12T04:00:00Z,7
Arizona,2014,29,07/19/2014,909,2014-07-19T04:00:00Z,7
Arizona,2014,30,07/26/2014,950,2014-07-26T04:00:00Z,7
Arizona,2014,31,08/02/2014,972,2014-08-02T04:00:00Z,8
Arizona,2014,32,08/09/2014,937,2014-08-09T04:00:00Z,8
Arizona,2014,33,08/16/2014,910,2014-08-16T04:00:00Z,8
Arizona,2014,34,08/23/2014,897,2014-08-23T04:00:00Z,8
Arizona,2014,35,08/30/2014,943,2014-08-30T04:00:00Z,8
Arizona,2014,36,09/06/2014,949,2014-09-06T04:00:00Z,9
Arizona,2014,37,09/13/2014,898,2014-09-13T04:00:00Z,9
Arizona,2014,38,09/20/2014,977,2014-09-20T04:00:00Z,9
Arizona,2014,39,09/27/2014,926,2014-09-27T04:00:00Z,9
Arizona,2014,40,10/04/2014,974,2014-10-04T04:00:00Z,10
Arizona,2014,41,10/11/2014,967,2014-10-11T04:00:00Z,10
Arizona,2014,42,10/18/2014,960,2014-10-18T04:00:00Z,10
Arizona,2014,43,10/25/2014,953,2014-10-25T04:00:00Z,10
Arizona,2014,44,11/01/2014,928,2014-11-01T04:00:00Z,11
Arizona,2014,45,11/08/2014,979,2014-11-08T05:00:00Z,11
Arizona,2014,46,11/15/2014,1006,2014-11-15T05:00:00Z,11
Arizona,2014,47,11/22/2014,1011,2014-11-22T05:00:00Z,11
Arizona,2014,48,11/29/2014,1026,2014-11-29T05:00:00Z,11
Arizona,2014,49,12/06/2014,1045,2014-12-06T05:00:00Z,12
Arizona,2014,50,12/13/2014,954,2014-12-13T05:00:00Z,12
Arizona,2014,51,12/20/2014,985,2014-12-20T05:00:00Z,12
Arizona,2014,52,12/27/2014,1038,2014-12-27T05:00:00Z,12
Arizona,2014,53,01/03/2015,1118,2015-01-03T05:00:00Z,1
Arizona,2015,1,01/10/2015,1147,2015-01-10T05:00:00Z,1
Arizona,2015,2,01/17/2015,1187,2015-01-17T05:00:00Z,1
Arizona,2015,3,01/24/2015,1086,2015-01-24T05:00:00Z,1
Arizona,2015,4,01/31/2015,1279,2015-01-31T05:00:00Z,1
Arizona,2015,5,02/07/2015,1145,2015-02-07T05:00:00Z,2
Arizona,2015,6,02/14/2015,1104,2015-02-14T05:00:00Z,2
Arizona,2015,7,02/21/2015,1122,2015-02-21T05:00:00Z,2
Arizona,2015,8,02/28/2015,1065,2015-02-28T05:00:00Z,2
Arizona,2015,9,03/07/2015,1139,2015-03-07T05:00:00Z,3
Arizona,2015,10,03/14/2015,1164,2015-03-14T04:00:00Z,3
Arizona,2015,11,03/21/2015,1123,2015-03-21T04:00:00Z,3
Arizona,2015,12,03/28/2015,1107,2015-03-28T04:00:00Z,3
Arizona,2015,13,04/04/2015,1049,2015-04-04T04:00:00Z,4
Arizona,2015,14,04/11/2015,1059,2015-04-11T04:00:00Z,4
Arizona,2015,15,04/18/2015,1131,2015-04-18T04:00:00Z,4
Arizona,2015,16,04/25/2015,1099,2015-04-25T04:00:00Z,4
Arizona,2015,17,05/02/2015,1066,2015-05-02T04:00:00Z,5
Arizona,2015,18,05/09/2015,1010,2015-05-09T04:00:00Z,5
Arizona,2015,19,05/16/2015,1028,2015-05-16T04:00:00Z,5
Arizona,2015,20,05/23/2015,1034,2015-05-23T04:00:00Z,5
Arizona,2015,21,05/30/2015,1007,2015-05-30T04:00:00Z,5
Arizona,2015,22,06/06/2015,1043,2015-06-06T04:00:00Z,6
Arizona,2015,23,06/13/2015,1044,2015-06-13T04:00:00Z,6
Arizona,2015,24,06/20/2015,975,2015-06-20T04:00:00Z,6
Arizona,2015,25,06/27/2015,1045,2015-06-27T04:00:00Z,6
Arizona,2015,26,07/04/2015,1030,2015-07-04T04:00:00Z,7
Arizona,2015,27,07/11/2015,997,2015-07-11T04:00:00Z,7
Arizona,2015,28,07/18/2015,948,2015-07-18T04:00:00Z,7
Arizona,2015,29,07/25/2015,908,2015-07-25T04:00:00Z,7
Arizona,2015,30,08/01/2015,1007,2015-08-01T04:00:00Z,8
Arizona,2015,31,08/08/2015,957,2015-08-08T04:00:00Z,8
Arizona,2015,32,08/15/2015,937,2015-08-15T04:00:00Z,8
Arizona,2015,33,08/22/2015,1060,2015-08-22T04:00:00Z,8
Arizona,2015,34,08/29/2015,960,2015-08-29T04:00:00Z,8
Arizona,2015,35,09/05/2015,946,2015-09-05T04:00:00Z,9
Arizona,2015,36,09/12/2015,945,2015-09-12T04:00:00Z,9
Arizona,2015,37,09/19/2015,971,2015-09-19T04:00:00Z,9
Arizona,2015,38,09/26/2015,1063,2015-09-26T04:00:00Z,9
Arizona,2015,39,10/03/2015,927,2015-10-03T04:00:00Z,10
Arizona,2015,40,10/10/2015,1003,2015-10-10T04:00:00Z,10
Arizona,2015,41,10/17/2015,967,2015-10-17T04:00:00Z,10
Arizona,2015,42,10/24/2015,943,2015-10-24T04:00:00Z,10
Arizona,2015,43,10/31/2015,979,2015-10-31T04:00:00Z,10
Arizona,2015,44,11/07/2015,991,2015-11-07T05:00:00Z,11
Arizona,2015,45,11/14/2015,1161,2015-11-14T05:00:00Z,11
Arizona,2015,46,11/21/2015,1103,2015-11-21T05:00:00Z,11
Arizona,2015,47,11/28/2015,1059,2015-11-28T05:00:00Z,11
Arizona,2015,48,12/05/2015,1081,2015-12-05T05:00:00Z,12
Arizona,2015,49,12/12/2015,1156,2015-12-12T05:00:00Z,12
Arizona,2015,50,12/19/2015,1142,2015-12-19T05:00:00Z,12
Arizona,2015,51,12/26/2015,1096,2015-12-26T05:00:00Z,12
Arizona,2015,52,01/02/2016,1109,2016-01-02T05:00:00Z,1
Arizona,2016,1,01/09/2016,1149,2016-01-09T05:00:00Z,1
Arizona,2016,2,01/16/2016,1192,2016-01-16T05:00:00Z,1
Arizona,2016,3,01/23/2016,1195,2016-01-23T05:00:00Z,1
Arizona,2016,4,01/30/2016,1217,2016-01-30T05:00:00Z,1
Arizona,2016,5,02/06/2016,1204,2016-02-06T05:00:00Z,2
Arizona,2016,6,02/13/2016,1275,2016-02-13T05:00:00Z,2
Arizona,2016,7,02/20/2016,1305,2016-02-20T05:00:00Z,2
Arizona,2016,8,02/27/2016,1283,2016-02-27T05:00:00Z,2
Arizona,2016,9,03/05/2016,1243,2016-03-05T05:00:00Z,3
Arizona,2016,10,03/12/2016,1288,2016-03-12T05:00:00Z,3
Arizona,2016,11,03/19/2016,1316,2016-03-19T04:00:00Z,3
Arizona,2016,12,03/26/2016,1201,2016-03-26T04:00:00Z,3
Arizona,2016,13,04/02/2016,1189,2016-04-02T04:00:00Z,4
Arizona,2016,14,04/09/2016,1139,2016-04-09T04:00:00Z,4
Arizona,2016,15,04/16/2016,1094,2016-04-16T04:00:00Z,4
Arizona,2016,16,04/23/2016,1106,2016-04-23T04:00:00Z,4
Arizona,2016,17,04/30/2016,1081,2016-04-30T04:00:00Z,4
Arizona,2016,18,05/07/2016,1035,2016-05-07T04:00:00Z,5
Arizona,2016,19,05/14/2016,1057,2016-05-14T04:00:00Z,5
Arizona,2016,20,05/21/2016,1095,2016-05-21T04:00:00Z,5
Arizona,2016,21,05/28/2016,997,2016-05-28T04:00:00Z,5
Arizona,2016,22,06/04/2016,1057,2016-06-04T04:00:00Z,6
Arizona,2016,23,06/11/2016,1087,2016-06-11T04:00:00Z,6
Arizona,2016,24,06/18/2016,998,2016-06-18T04:00:00Z,6
Arizona,2016,25,06/25/2016,1057,2016-06-25T04:00:00Z,6
Arizona,2016,26,07/02/2016,1064,2016-07-02T04:00:00Z,7
Arizona,2016,27,07/09/2016,1015,2016-07-09T04:00:00Z,7
Arizona,2016,28,07/16/2016,991,2016-07-16T04:00:00Z,7
Arizona,2016,29,07/23/2016,1018,2016-07-23T04:00:00Z,7
Arizona,2016,30,07/30/2016,1095,2016-07-30T04:00:00Z,7
Arizona,2016,31,08/06/2016,993,2016-08-06T04:00:00Z,8
Arizona,2016,32,08/13/2016,1005,2016-08-13T04:00:00Z,8
Arizona,2016,33,08/20/2016,1015,2016-08-20T04:00:00Z,8
Arizona,2016,34,08/27/2016,999,2016-08-27T04:00:00Z,8
Arizona,2016,35,09/03/2016,1018,2016-09-03T04:00:00Z,9
Arizona,2016,36,09/10/2016,999,2016-09-10T04:00:00Z,9
Arizona,2016,37,09/17/2016,929,2016-09-17T04:00:00Z,9
Arizona,2016,38,09/24/2016,1036,2016-09-24T04:00:00Z,9
Arizona,2016,39,10/01/2016,993,2016-10-01T04:00:00Z,10
Arizona,2016,40,10/08/2016,972,2016-10-08T04:00:00Z,10
Arizona,2016,41,10/15/2016,1031,2016-10-15T04:00:00Z,10
Arizona,2016,42,10/22/2016,1048,2016-10-22T04:00:00Z,10
Arizona,2016,43,10/29/2016,1007,2016-10-29T04:00:00Z,10
Arizona,2016,44,11/05/2016,1058,2016-11-05T04:00:00Z,11
Arizona,2016,45,11/12/2016,1058,2016-11-12T05:00:00Z,11
Arizona,2016,46,11/19/2016,1048,2016-11-19T05:00:00Z,11
Arizona,2016,47,11/26/2016,1099,2016-11-26T05:00:00Z,11
Arizona,2016,48,12/03/2016,1111,2016-12-03T05:00:00Z,12
Arizona,2016,49,12/10/2016,1106,2016-12-10T05:00:00Z,12
Arizona,2016,50,12/17/2016,1095,2016-12-17T05:00:00Z,12
Arizona,2016,51,12/24/2016,1061,2016-12-24T05:00:00Z,12
Arizona,2016,52,12/31/2016,1165,2016-12-31T05:00:00Z,12
Arizona,2017,1,01/07/2017,1170,2017-01-07T05:00:00Z,1
Arizona,2017,2,01/14/2017,1205,2017-01-14T05:00:00Z,1
Arizona,2017,3,01/21/2017,1122,2017-01-21T05:00:00Z,1
Arizona,2017,4,01/28/2017,1191,2017-01-28T05:00:00Z,1
Arizona,2017,5,02/04/2017,1235,2017-02-04T05:00:00Z,2
Arizona,2017,6,02/11/2017,1216,2017-02-11T05:00:00Z,2
Arizona,2017,7,02/18/2017,1138,2017-02-18T05:00:00Z,2
Arizona,2017,8,02/25/2017,1125,2017-02-25T05:00:00Z,2
Arizona,2017,9,03/04/2017,1176,2017-03-04T05:00:00Z,3
Arizona,2017,10,03/11/2017,1169,2017-03-11T05:00:00Z,3
Arizona,2017,11,03/18/2017,1209,2017-03-18T04:00:00Z,3
Arizona,2017,12,03/25/2017,1189,2017-03-25T04:00:00Z,3
Arizona,2017,13,04/01/2017,1127,2017-04-01T04:00:00Z,4
Arizona,2017,14,04/08/2017,1171,2017-04-08T04:00:00Z,4
Arizona,2017,15,04/15/2017,1141,2017-04-15T04:00:00Z,4
Arizona,2017,16,04/22/2017,1124,2017-04-22T04:00:00Z,4
Arizona,2017,17,04/29/2017,1182,2017-04-29T04:00:00Z,4
Arizona,2017,18,05/06/2017,1169,2017-05-06T04:00:00Z,5
Arizona,2017,19,05/13/2017,1120,2017-05-13T04:00:00Z,5
Arizona,2017,20,05/20/2017,1078,2017-05-20T04:00:00Z,5
Arizona,2017,21,05/27/2017,1065,2017-05-27T04:00:00Z,5
Arizona,2017,22,06/03/2017,1146,2017-06-03T04:00:00Z,6
Arizona,2017,23,06/10/2017,1139,2017-06-10T04:00:00Z,6
Arizona,2017,24,06/17/2017,1082,2017-06-17T04:00:00Z,6
Arizona,2017,25,06/24/2017,1102,2017-06-24T04:00:00Z,6
Arizona,2017,26,07/01/2017,1109,2017-07-01T04:00:00Z,7
Arizona,2017,27,07/08/2017,1142,2017-07-08T04:00:00Z,7
Arizona,2017,28,07/15/2017,1071,2017-07-15T04:00:00Z,7
Arizona,2017,29,07/22/2017,1075,2017-07-22T04:00:00Z,7
Arizona,2017,30,07/29/2017,1002,2017-07-29T04:00:00Z,7
Arizona,2017,31,08/05/2017,1048,2017-08-05T04:00:00Z,8
Arizona,2017,32,08/12/2017,1064,2017-08-12T04:00:00Z,8
Arizona,2017,33,08/19/2017,975,2017-08-19T04:00:00Z,8
Arizona,2017,34,08/26/2017,1002,2017-08-26T04:00:00Z,8
Arizona,2017,35,09/02/2017,1054,2017-09-02T04:00:00Z,9
Arizona,2017,36,09/09/2017,1072,2017-09-09T04:00:00Z,9
Arizona,2017,37,09/16/2017,1062,2017-09-16T04:00:00Z,9
Arizona,2017,38,09/23/2017,1036,2017-09-23T04:00:00Z,9
Arizona,2017,39,09/30/2017,1007,2017-09-30T04:00:00Z,9
Arizona,2017,40,10/07/2017,1056,2017-10-07T04:00:00Z,10
Arizona,2017,41,10/14/2017,1065,2017-10-14T04:00:00Z,10
Arizona,2017,42,10/21/2017,1056,2017-10-21T04:00:00Z,10
Arizona,2017,43,10/28/2017,1032,2017-10-28T04:00:00Z,10
Arizona,2017,44,11/04/2017,1085,2017-11-04T04:00:00Z,11
Arizona,2017,45,11/11/2017,1034,2017-11-11T05:00:00Z,11
Arizona,2017,46,11/18/2017,1145,2017-11-18T05:00:00Z,11
Arizona,2017,47,11/25/2017,1112,2017-11-25T05:00:00Z,11
Arizona,2017,48,12/02/2017,1133,2017-12-02T05:00:00Z,12
Arizona,2017,49,12/09/2017,1092,2017-12-09T05:00:00Z,12
Arizona,2017,50,12/16/2017,1155,2017-12-16T05:00:00Z,12
Arizona,2017,51,12/23/2017,1336,2017-12-23T05:00:00Z,12
Arizona,2017,52,12/30/2017,1429,2017-12-30T05:00:00Z,12
Arizona,2018,1,01/06/2018,1532,2018-01-06T05:00:00Z,1
Arizona,2018,2,01/13/2018,1514,2018-01-13T05:00:00Z,1
Arizona,2018,3,01/20/2018,1379,2018-01-20T05:00:00Z,1
Arizona,2018,4,01/27/2018,1363,2018-01-27T05:00:00Z,1
Arizona,2018,5,02/03/2018,1375,2018-02-03T05:00:00Z,2
Arizona,2018,6,02/10/2018,1309,2018-02-10T05:00:00Z,2
Arizona,2018,7,02/17/2018,1228,2018-02-17T05:00:00Z,2
Arizona,2018,8,02/24/2018,1172,2018-02-24T05:00:00Z,2
Arizona,2018,9,03/03/2018,1272,2018-03-03T05:00:00Z,3
Arizona,2018,10,03/10/2018,1282,2018-03-10T05:00:00Z,3
Arizona,2018,11,03/17/2018,1196,2018-03-17T04:00:00Z,3
Arizona,2018,12,03/24/2018,1232,2018-03-24T04:00:00Z,3
Arizona,2018,13,03/31/2018,1195,2018-03-31T04:00:00Z,3
Arizona,2018,14,04/07/2018,1247,2018-04-07T04:00:00Z,4
Arizona,2018,15,04/14/2018,1179,2018-04-14T04:00:00Z,4
Arizona,2018,16,04/21/2018,1161,2018-04-21T04:00:00Z,4
Arizona,2018,17,04/28/2018,1145,2018-04-28T04:00:00Z,4
Arizona,2018,18,05/05/2018,1157,2018-05-05T04:00:00Z,5
Arizona,2018,19,05/12/2018,1141,2018-05-12T04:00:00Z,5
Arizona,2018,20,05/19/2018,1030,2018-05-19T04:00:00Z,5
Arizona,2018,21,05/26/2018,1063,2018-05-26T04:00:00Z,5
Arizona,2018,22,06/02/2018,1033,2018-06-02T04:00:00Z,6
Arizona,2018,23,06/09/2018,1086,2018-06-09T04:00:00Z,6
Arizona,2018,24,06/16/2018,1154,2018-06-16T04:00:00Z,6
Arizona,2018,25,06/23/2018,1065,2018-06-23T04:00:00Z,6
Arizona,2018,26,06/30/2018,1105,2018-06-30T04:00:00Z,6
Arizona,2018,27,07/07/2018,1079,2018-07-07T04:00:00Z,7
Arizona,2018,28,07/14/2018,1042,2018-07-14T04:00:00Z,7
Arizona,2018,29,07/21/2018,1121,2018-07-21T04:00:00Z,7
Arizona,2018,30,07/28/2018,1090,2018-07-28T04:00:00Z,7
Arizona,2018,31,08/04/2018,1097,2018-08-04T04:00:00Z,8
Arizona,2018,32,08/11/2018,1042,2018-08-11T04:00:00Z,8
Arizona,2018,33,08/18/2018,1015,2018-08-18T04:00:00Z,8
Arizona,2018,34,08/25/2018,1082,2018-08-25T04:00:00Z,8
Arizona,2018,35,09/01/2018,1070,2018-09-01T04:00:00Z,9
Arizona,2018,36,09/08/2018,1046,2018-09-08T04:00:00Z,9
